asset_id,day,valuation
asset_6,1,621046
asset_6,2,630866
asset_6,3,629562
asset_6,4,633665
asset_6,5,630767
asset_6,6,635830
asset_6,7,636429
asset_6,8,635814
asset_6,9,637814
asset_6,10,635771
asset_6,11,631566
asset_6,12,639812
asset_6,13,631303
asset_6,14,632778
asset_6,15,639729
asset_6,16,636600
asset_6,17,635237
asset_6,18,642229
asset_6,19,642423
asset_6,20,637403
asset_6,21,645216
asset_6,22,644277
asset_6,23,639266
asset_6,24,649055
asset_6,25,643868
asset_6,26,648329
asset_6,27,645698
asset_6,28,647941
asset_6,29,652919
asset_6,30,655211
asset_6,31,645966
asset_6,32,646810
asset_6,33,653196
asset_6,34,655877
asset_6,35,655213
asset_6,36,659478
asset_6,37,651175
asset_6,38,652320
asset_6,39,660236
asset_6,40,657468
asset_6,41,664263
asset_6,42,663534
asset_6,43,664340
asset_6,44,661657
asset_6,45,661459
asset_6,46,664420
asset_6,47,661817
asset_6,48,666431
asset_6,49,663857
asset_6,50,663287
asset_6,51,664012
asset_6,52,669642
asset_6,53,667548
asset_6,54,676486
asset_6,55,670037
asset_6,56,667624
asset_6,57,678879
asset_6,58,677692
asset_6,59,671617
asset_6,60,673105
asset_6,61,679712
asset_6,62,673394
asset_6,63,684018
asset_6,64,675404
asset_6,65,685934
asset_6,66,676994
asset_6,67,677071
asset_6,68,687630
asset_6,69,687639
asset_6,70,683030
asset_6,71,686995
asset_6,72,687671
asset_6,73,691328
asset_6,74,687478
asset_6,75,693615
asset_6,76,693810
asset_6,77,686946
asset_6,78,696108
asset_6,79,692413
asset_6,80,688154
asset_6,81,693469
asset_6,82,695809
asset_6,83,693264
asset_6,84,700897
asset_6,85,694928
asset_6,86,697137
asset_6,87,693803
asset_6,88,695727
asset_6,89,701664
asset_6,90,701354
asset_6,91,701952
asset_6,92,702103
asset_6,93,708514
asset_6,94,704393
asset_6,95,705240
asset_6,96,709329
asset_6,97,711994
asset_6,98,709859
asset_6,99,706330
asset_6,100,707186
asset_8,1,723031
asset_8,2,728269
asset_8,3,736515
asset_8,4,737809
asset_8,5,738796
asset_8,6,730791
asset_8,7,732390
asset_8,8,736785
asset_8,9,744272
asset_8,10,742418
asset_8,11,743616
asset_8,12,741315
asset_8,13,738830
asset_8,14,738901
asset_8,15,748515
asset_8,16,738869
asset_8,17,739276
asset_8,18,741429
asset_8,19,749925
asset_8,20,755362
asset_8,21,747172
asset_8,22,747579
asset_8,23,751075
asset_8,24,759872
asset_8,25,750909
asset_8,26,754855
asset_8,27,754009
asset_8,28,756957
asset_8,29,753312
asset_8,30,761410
asset_8,31,758317
asset_8,32,754722
asset_8,33,763109
asset_8,34,756810
asset_8,35,762078
asset_8,36,763990
asset_8,37,770844
asset_8,38,765096
asset_8,39,772086
