asset_id,day,valuation
asset_6,1,438129
asset_6,2,445056
asset_6,3,444137
asset_6,4,447031
asset_6,5,444987
asset_6,6,448559
asset_6,7,448981
asset_6,8,448548
asset_6,9,449958
asset_6,10,448517
asset_6,11,445550
asset_6,12,451367
asset_6,13,445364
asset_6,14,446405
asset_6,15,451309
asset_6,16,449101
asset_6,17,448140
asset_6,18,453073
asset_6,19,453210
asset_6,20,449668
asset_6,21,455180
asset_6,22,454518
asset_6,23,450982
asset_6,24,457888
asset_6,25,454229
asset_6,26,457376
asset_6,27,455520
asset_6,28,457102
asset_6,29,460614
asset_6,30,462231
asset_6,31,455709
asset_6,32,456304
asset_6,33,460810
asset_6,34,462700
asset_6,35,462233
asset_6,36,465241
asset_6,37,459384
asset_6,38,460192
asset_6,39,465776
asset_6,40,463823
asset_6,41,468617
asset_6,42,468103
asset_6,43,468671
asset_6,44,466778
asset_6,45,466638
asset_6,46,468727
asset_6,47,466891
asset_6,48,470147
asset_6,49,468330
asset_6,50,467928
asset_6,51,468440
asset_6,52,472412
asset_6,53,470934
asset_6,54,477240
asset_6,55,472690
asset_6,56,470988
asset_6,57,478928
asset_6,58,478090
asset_6,59,473805
asset_6,60,474855
asset_6,61,479515
asset_6,62,475059
asset_6,63,482553
asset_6,64,476476
asset_6,65,483905
asset_6,66,477599
asset_6,67,477652
asset_6,68,485101
asset_6,69,485108
asset_6,70,481856
asset_6,71,484653
asset_6,72,485130
asset_6,73,487711
asset_6,74,484994
asset_6,75,489324
asset_6,76,489462
asset_6,77,484619
asset_6,78,491082
asset_6,79,488475
asset_6,80,485471
asset_6,81,489221
asset_6,82,490872
asset_6,83,489076
asset_6,84,494461
asset_6,85,490250
asset_6,86,491808
asset_6,87,489456
asset_6,88,490814
asset_6,89,495002
asset_6,90,494784
asset_6,91,495205
asset_6,92,495312
asset_6,93,499835
asset_6,94,496927
asset_6,95,497525
asset_6,96,500410
asset_6,97,502289
asset_6,98,500784
asset_6,99,498294
asset_6,100,498898
asset_8,1,459804
asset_8,2,463135
asset_8,3,468379
asset_8,4,469202
asset_8,5,469830
asset_8,6,464738
asset_8,7,465756
asset_8,8,468550
asset_8,9,473312
asset_8,10,472133
asset_8,11,472895
asset_8,12,471432
asset_8,13,469851
asset_8,14,469897
asset_8,15,476011
asset_8,16,469876
asset_8,17,470135
asset_8,18,471504
asset_8,19,476907
asset_8,20,480364
asset_8,21,475156
asset_8,22,475415
asset_8,23,477638
asset_8,24,483233
asset_8,25,477533
asset_8,26,480042
asset_8,27,479504
asset_8,28,481379
asset_8,29,479061
asset_8,30,484211
asset_8,31,482244
asset_8,32,479958
asset_8,33,485291
asset_8,34,481286
asset_8,35,484636
asset_8,36,485851
asset_8,37,490210
asset_8,38,486555
asset_8,39,491000
asset_8,40,488776
asset_8,41,489708
asset_8,42,488200
asset_8,43,488610
asset_8,44,490968
asset_8,45,496726
asset_8,46,495192
asset_8,47,492317
asset_8,48,492978
asset_8,49,494232
asset_8,50,498262
asset_8,51,495132
asset_8,52,499838
asset_8,53,500213
asset_8,54,500992
asset_8,55,501094
asset_8,56,495470
asset_8,57,502925
asset_8,58,503077
asset_8,59,503059
asset_8,60,505046
asset_8,61,507155
asset_8,62,504242
asset_8,63,500260
asset_8,64,504395
asset_8,65,508743
asset_8,66,506784
asset_8,67,503837
asset_8,68,506560
asset_8,69,504976
asset_8,70,507409
asset_8,71,508754
asset_8,72,506388
asset_8,73,506741
asset_8,74,510916
asset_8,75,515079
asset_8,76,514904
asset_8,77,514924
asset_8,78,510693
asset_8,79,515352
asset_8,80,514440
asset_8,81,513681
asset_8,82,513523
asset_8,83,514210
asset_8,84,514666
asset_8,85,515947
asset_8,86,518986
asset_8,87,517502
asset_8,88,519974
asset_8,89,522596
asset_8,90,522769
asset_8,91,523559
asset_8,92,525648
asset_8,93,521208
asset_8,94,523537
asset_8,95,527580
asset_8,96,527897
asset_8,97,528082
asset_8,98,529044
asset_8,99,528592
asset_8,100,532100
asset_12,1,518967
asset_12,2,513873
asset_12,3,514599
asset_12,4,515169
asset_12,5,519670
asset_12,6,514417
asset_12,7,514251
asset_12,8,523008
asset_12,9,520611
asset_12,10,516592
asset_12,11,526219
asset_12,12,519874
asset_12,13,525685
asset_12,14,524838
asset_12,15,520955
asset_12,16,527035
asset_12,17,529589
asset_12,18,522054
asset_12,19,525075
asset_12,20,529897
asset_12,21,528601
asset_12,22,533687
asset_12,23,525836
asset_12,24,527844
asset_12,25,529275
asset_12,26,534224
asset_12,27,533904
asset_12,28,529062
asset_12,29,533821
asset_12,30,539080
asset_12,31,540285
asset_12,32,538403
asset_12,33,532678
asset_12,34,538526
asset_12,35,540582
asset_12,36,542396
asset_12,37,542197
asset_12,38,538512
asset_12,39,543103
asset_12,40,544490
asset_12,41,541025
asset_12,42,538976
asset_12,43,541530
asset_12,44,539985
asset_12,45,547765
asset_12,46,550302
asset_12,47,541582
asset_12,48,549465
asset_12,49,549865
asset_12,50,551064
asset_12,51,551646
asset_12,52,552910
asset_12,53,546206
asset_12,54,547785
asset_12,55,553419
asset_12,56,555110
asset_12,57,552943
asset_12,58,549332
asset_12,59,555458
asset_12,60,559451
asset_12,61,559732
asset_12,62,559396
asset_12,63,557322
asset_12,64,561206
asset_12,65,560051
asset_12,66,555923
asset_12,67,555835
asset_12,68,556853
asset_12,69,566842
asset_12,70,566248
asset_12,71,565815
asset_12,72,567036
asset_12,73,565915
asset_12,74,565942
asset_12,75,561243
asset_12,76,570008
asset_12,77,568945
asset_12,78,563496
asset_12,79,568183
asset_12,80,574051
asset_12,81,565451
asset_12,82,568552
asset_12,83,573922
asset_12,84,570926
asset_12,85,574632
asset_12,86,576804
asset_12,87,570032
asset_12,88,574023
asset_12,89,573967
asset_12,90,578576
asset_12,91,573342
asset_12,92,573063
asset_12,93,574112
asset_12,94,574942
asset_12,95,577777
asset_12,96,576098
asset_12,97,580085
asset_12,98,579915
asset_12,99,580214
asset_12,100,579630
asset_1,1,161790
asset_1,2,168341
asset_1,3,168165
asset_1,4,161117
asset_1,5,165692
asset_1,6,169161
asset_1,7,163421
