asset_id,day,valuation
asset_1,1,270744.02
asset_1,2,270990.96
asset_1,3,271233.77
asset_1,4,271482.18
asset_1,5,271730.52
asset_1,6,271975.91
asset_1,7,272215.71
asset_1,8,272461.22
asset_1,9,272711.49
asset_1,10,272955.23
asset_1,11,273199.21
asset_1,12,273453.57
asset_1,13,273701.87
asset_1,14,273950.85
asset_1,15,274196.35
asset_1,16,274446.68
asset_1,17,274693.3
asset_1,18,274940.91
asset_1,19,275186.94
asset_1,20,275445.05
asset_1,21,275698.17
asset_1,22,275946.45
asset_1,23,276206.16
asset_1,24,276468.35
asset_1,25,276737.46
asset_1,26,276991.16
asset_1,27,277236.81
asset_1,28,277485.62
asset_1,29,277745.03
asset_1,30,277985.07
asset_1,31,278229.16
asset_1,32,278494.28
asset_1,33,278750.2
asset_1,34,279014.33
asset_1,35,279252.65
asset_1,36,279503.62
asset_1,37,279754.02
asset_1,38,280015.78
asset_1,39,280271.24
asset_1,40,280515.71
asset_1,41,280765.63
asset_1,42,281009.53
asset_1,43,281255.81
asset_1,44,281495.83
asset_1,45,281738.91
asset_1,46,281995.81
asset_1,47,282250.33
asset_1,48,282508.13
asset_1,49,282764.78
asset_1,50,283016.15
asset_1,51,283281.14
asset_1,52,283521.33
asset_1,53,283775.92
asset_1,54,284029.22
asset_1,55,284282.7
asset_1,56,284548.07
asset_1,57,284814.88
asset_1,58,285077.67
asset_1,59,285329.57
asset_1,60,285585.2
asset_1,61,285845.88
asset_1,62,286108.83
asset_1,63,286367.65
asset_1,64,286626.66
asset_1,65,286883.2
asset_1,66,287148.66
asset_1,67,287395.84
asset_1,68,287654.02
asset_1,69,287925.56
asset_1,70,288180.32
asset_1,71,288464.24
asset_1,72,288725.01
asset_1,73,288982.83
asset_1,74,289240.61
asset_1,75,289497.83
asset_1,76,289761.23
asset_1,77,290033.74
asset_1,78,290296.6
asset_1,79,290560.2
asset_1,80,290821.4
asset_1,81,291089.24
asset_1,82,291357.82
asset_1,83,291622.03
asset_1,84,291894.96
asset_1,85,292158.7
asset_1,86,292433.23
asset_1,87,292695.06
asset_1,88,292962.83
asset_1,89,293236.43
asset_1,90,293505.84
asset_1,91,293780.29
asset_1,92,294052.0
asset_1,93,294329.9
asset_1,94,294597.73
asset_1,95,294877.39
asset_1,96,295151.19
asset_1,97,295397.96
asset_1,98,295680.75
asset_1,99,295948.43
asset_1,100,296227.15
asset_10,1,333120.13
asset_10,2,333413.56
asset_10,3,333708.01
asset_10,4,334022.66
asset_10,5,334346.35
asset_10,6,334645.98
asset_10,7,334935.88
asset_10,8,335247.77
asset_10,9,335547.98
asset_10,10,335843.88
asset_10,11,336149.19
asset_10,12,336458.46
asset_10,13,336766.45
asset_10,14,337069.83
asset_10,15,337363.41
asset_10,16,337668.24
asset_10,17,337983.82
asset_10,18,338302.46
asset_10,19,338624.78
asset_10,20,338923.37
asset_10,21,339227.04
asset_10,22,339538.44
asset_10,23,339858.86
asset_10,24,340165.51
asset_10,25,340461.75
asset_10,26,340757.5
asset_10,27,341064.13
asset_10,28,341376.2
asset_10,29,341696.15
asset_10,30,342017.88
asset_10,31,342316.26
asset_10,32,342643.92
asset_10,33,342953.24
asset_10,34,343235.82
asset_10,35,343543.19
asset_10,36,343847.46
asset_10,37,344160.29
asset_10,38,344470.38
asset_10,39,344762.4
asset_10,40,345072.6
asset_10,41,345380.31
asset_10,42,345693.38
asset_10,43,345994.23
asset_10,44,346308.36
asset_10,45,346607.85
asset_10,46,346938.69
asset_10,47,347249.25
asset_10,48,347571.54
asset_10,49,347880.09
asset_10,50,348195.67
asset_10,51,348507.22
asset_10,52,348833.12
asset_10,53,349153.81
asset_10,54,349469.2
asset_10,55,349788.79
asset_10,56,350113.0
asset_10,57,350452.98
asset_10,58,350770.52
asset_10,59,351093.67
asset_10,60,351425.2
asset_10,61,351752.2
asset_10,62,352076.27
asset_10,63,352388.83
asset_10,64,352719.82
asset_10,65,353057.47
asset_10,66,353369.75
asset_10,67,353672.41
asset_10,68,353989.55
asset_10,69,354293.85
asset_10,70,354617.26
asset_10,71,354940.62
asset_10,72,355254.8
